timestampx,vv1m,dv1m,vmax1m,dmax1m,ta,hr,pres,prec1m,inso,vis
2022-03-20 10:33:00,10.4,309,11.3,307,5.9,12,766.8,0.0,,
2022-03-20 10:34:00,10.8,305,11.6,305,5.9,14,766.8,0.0,,
2022-03-20 10:35:00,11.0,303,11.6,301,5.9,14,766.8,0.0,,
2022-03-20 10:36:00,10.8,307,11.4,305,5.9,12,766.8,0.0,,
2022-03-20 10:37:00,10.4,307,11.1,308,6.0,13,766.8,0.0,,
2022-03-20 10:38:00,10.7,302,11.5,300,6.0,13,766.8,0.0,,
2022-03-20 10:39:00,9.7,300,11.1,302,6.0,12,766.9,0.0,,
2022-03-20 10:40:00,10.0,298,11.5,299,6.0,13,766.9,0.0,10.0,20000.0
2022-03-20 10:41:00,9.9,300,10.8,301,6.1,14,766.9,0.0,,
2022-03-20 10:42:00,9.7,302,10.9,310,6.1,14,766.9,0.0,,
2022-03-20 10:43:00,9.6,307,10.6,313,6.2,15,766.9,0.0,,
2022-03-20 10:44:00,9.8,303,11.0,310,6.2,14,766.9,0.0,,
2022-03-20 10:45:00,9.6,308,10.8,306,6.2,16,766.9,0.0,,
2022-03-20 10:46:00,9.7,302,11.1,298,6.3,13,766.9,0.0,,
2022-03-20 10:47:00,10.1,303,11.0,306,6.3,13,766.9,0.0,,
2022-03-20 10:48:00,10.2,305,11.9,311,6.3,13,766.9,0.0,,
2022-03-20 10:49:00,9.6,308,11.5,316,6.3,13,766.9,0.0,,
2022-03-20 10:50:00,10.3,302,11.3,300,6.3,17,767.0,0.0,10.0,20000.0
2022-03-20 10:51:00,9.8,304,10.9,307,6.4,14,767.0,0.0,,
2022-03-20 10:52:00,10.3,307,11.6,306,6.4,15,766.9,0.0,,
2022-03-20 10:53:00,10.0,301,11.3,303,6.5,15,767.0,0.0,,
2022-03-20 10:54:00,10.3,305,11.4,304,6.5,13,767.0,0.0,,
2022-03-20 10:55:00,10.0,304,11.3,304,6.4,14,767.0,0.0,,
2022-03-20 10:56:00,9.0,300,10.3,313,6.4,13,767.0,0.0,,
2022-03-20 10:57:00,10.5,317,11.8,317,6.4,13,767.0,0.0,,
2022-03-20 10:58:00,9.6,304,10.8,303,6.4,12,767.0,0.0,,
2022-03-20 10:59:00,10.2,303,12.0,297,6.4,14,767.0,0.0,,
2022-03-20 11:00:00,9.5,300,10.6,301,6.3,14,767.0,0.0,10.0,20000.0
2022-03-20 11:01:00,10.0,307,11.7,304,6.4,15,766.9,0.0,,
2022-03-20 11:02:00,9.8,303,11.1,302,6.4,15,766.9,0.0,,
2022-03-20 11:03:00,10.2,308,11.9,300,6.4,16,766.9,0.0,,
2022-03-20 11:04:00,10.7,317,11.5,318,6.4,15,766.9,0.0,,
2022-03-20 11:05:00,10.3,312,11.6,318,6.3,15,766.9,0.0,,
2022-03-20 11:06:00,9.2,304,11.0,316,6.4,17,766.9,0.0,,
2022-03-20 11:07:00,9.7,293,10.6,294,6.5,19,767.0,0.0,,
2022-03-20 11:08:00,9.5,299,11.5,297,6.6,16,767.0,0.0,,
2022-03-20 11:09:00,9.1,303,10.7,308,6.6,18,767.0,0.0,,
2022-03-20 11:10:00,9.2,303,10.4,297,6.7,18,767.0,0.0,10.0,20000.0
2022-03-20 11:11:00,10.1,303,11.2,305,6.8,17,767.0,0.0,,
2022-03-20 11:12:00,9.5,306,11.1,309,6.8,14,767.0,0.0,,
2022-03-20 11:13:00,8.9,310,9.9,317,6.8,16,767.0,0.0,,
2022-03-20 11:14:00,8.4,308,10.4,305,6.8,18,767.0,0.0,,
2022-03-20 11:15:00,9.8,307,11.9,307,6.9,20,767.0,0.0,,
2022-03-20 11:16:00,9.8,302,11.1,318,7.1,15,766.9,0.0,,
2022-03-20 11:17:00,9.5,309,11.0,320,7.1,16,766.9,0.0,,
2022-03-20 11:18:00,10.4,307,11.6,309,7.0,14,767.0,0.0,,
2022-03-20 11:19:00,9.0,297,9.9,293,7.0,15,767.0,0.0,,
2022-03-20 11:20:00,8.6,313,10.1,310,7.0,17,767.0,0.0,10.0,20000.0
2022-03-20 11:21:00,8.9,314,10.6,304,7.0,16,767.0,0.0,,
2022-03-20 11:22:00,9.2,307,11.0,302,7.0,17,767.0,0.0,,
2022-03-20 11:23:00,9.1,302,10.4,309,7.0,15,767.0,0.0,,
2022-03-20 11:24:00,9.0,307,10.4,308,7.0,14,767.0,0.0,,
2022-03-20 11:25:00,8.8,308,10.4,323,7.1,16,767.0,0.0,,
2022-03-20 11:26:00,10.1,312,11.4,316,7.2,16,767.0,0.0,,
2022-03-20 11:27:00,9.9,307,10.8,305,7.1,15,767.0,0.0,,
2022-03-20 11:28:00,9.8,304,10.7,303,7.1,15,767.0,0.0,,
2022-03-20 11:29:00,9.8,305,11.1,309,7.2,15,767.0,0.0,,
2022-03-20 11:30:00,9.7,307,10.9,306,7.3,15,767.0,0.0,10.0,20000.0
2022-03-20 11:31:00,9.6,310,10.2,310,7.2,15,767.0,0.0,,
2022-03-20 11:32:00,9.1,312,10.4,314,7.2,15,767.0,0.0,,
2022-03-20 11:33:00,8.8,311,9.8,313,7.2,16,767.0,0.0,,
2022-03-20 11:34:00,9.4,312,11.1,313,7.1,17,767.0,0.0,,
2022-03-20 11:35:00,9.5,310,10.8,308,7.1,18,767.0,0.0,,
2022-03-20 11:36:00,9.2,311,10.7,311,7.0,17,767.0,0.0,,
2022-03-20 11:37:00,9.7,304,10.9,302,7.0,16,767.0,0.0,,
2022-03-20 11:38:00,9.6,301,10.7,303,7.1,15,767.0,0.0,,
2022-03-20 11:39:00,8.7,301,10.3,308,7.1,15,767.0,0.0,,
2022-03-20 11:40:00,10.3,313,11.4,313,7.2,17,767.0,0.0,10.0,20000.0
2022-03-20 11:41:00,10.0,313,10.6,309,7.3,16,767.0,0.0,,
2022-03-20 11:42:00,8.6,314,9.9,313,7.3,15,767.0,0.0,,
2022-03-20 11:43:00,9.0,310,11.1,307,7.2,17,767.0,0.0,,
2022-03-20 11:44:00,9.2,310,10.9,304,7.3,16,767.0,0.0,,
2022-03-20 11:45:00,9.5,303,11.2,296,7.2,13,767.0,0.0,,
2022-03-20 11:46:00,9.1,305,11.1,307,7.3,17,767.0,0.0,,
2022-03-20 11:47:00,8.9,304,11.0,310,7.4,17,767.1,0.0,,
2022-03-20 11:48:00,8.3,297,9.1,295,7.5,17,767.1,0.0,,
2022-03-20 11:49:00,8.4,305,9.4,320,7.5,16,767.1,0.0,,
2022-03-20 11:50:00,9.1,316,10.0,319,7.5,17,767.1,0.0,10.0,20000.0
2022-03-20 11:51:00,8.2,301,9.7,302,7.6,17,767.1,0.0,,
2022-03-20 11:52:00,7.8,294,9.0,288,7.7,19,767.1,0.0,,
2022-03-20 11:53:00,8.3,294,9.1,297,7.8,17,767.2,0.0,,
2022-03-20 11:54:00,8.9,300,10.4,299,7.8,16,767.2,0.0,,
2022-03-20 11:55:00,8.5,302,10.2,302,7.9,15,767.2,0.0,,
2022-03-20 11:56:00,8.2,297,9.1,301,7.8,13,767.2,0.0,,
2022-03-20 11:57:00,7.7,302,8.6,302,7.8,14,767.2,0.0,,
2022-03-20 11:58:00,8.6,299,9.9,304,7.8,15,767.2,0.0,,
2022-03-20 11:59:00,8.1,297,10.2,299,7.8,12,767.2,0.0,,
2022-03-20 12:00:00,9.6,303,11.0,307,7.9,15,767.1,0.0,10.0,20000.0
2022-03-20 12:01:00,8.7,305,9.4,305,7.9,15,767.1,0.0,,
2022-03-20 12:02:00,8.0,313,10.2,301,7.9,14,767.1,0.0,,
2022-03-20 12:03:00,9.9,304,11.9,304,7.8,18,767.1,0.0,,
2022-03-20 12:04:00,9.0,307,10.1,316,8.0,17,767.1,0.0,,
2022-03-20 12:05:00,9.6,305,10.6,302,8.1,16,767.1,0.0,,
2022-03-20 12:06:00,8.9,309,10.3,304,8.0,17,767.1,0.0,,
2022-03-20 12:07:00,8.6,303,10.9,301,8.0,17,767.1,0.0,,
2022-03-20 12:08:00,8.2,293,9.7,291,8.1,16,767.2,0.0,,
2022-03-20 12:09:00,8.9,310,9.9,305,8.1,18,767.2,0.0,,
2022-03-20 12:10:00,8.9,310,9.8,310,8.1,18,767.2,0.0,10.0,20000.0
2022-03-20 12:11:00,8.4,310,10.2,310,8.0,15,767.1,0.0,,
2022-03-20 12:12:00,9.1,304,11.0,305,7.9,18,767.2,0.0,,
2022-03-20 12:13:00,9.4,308,11.4,304,8.0,18,767.1,0.0,,
2022-03-20 12:14:00,9.0,308,10.4,312,8.1,18,767.2,0.0,,
2022-03-20 12:15:00,9.0,308,9.7,308,8.1,17,767.2,0.0,,
2022-03-20 12:16:00,8.7,312,9.6,316,8.1,15,767.2,0.0,,
2022-03-20 12:17:00,8.9,311,9.8,316,8.0,15,767.2,0.0,,
2022-03-20 12:18:00,8.2,310,9.1,309,8.0,15,767.2,0.0,,
2022-03-20 12:19:00,8.3,313,9.7,317,8.0,18,767.2,0.0,,
2022-03-20 12:20:00,8.0,313,9.4,314,8.0,15,767.2,0.0,10.0,20000.0
2022-03-20 12:21:00,8.0,308,9.9,300,8.0,18,767.2,0.0,,
2022-03-20 12:22:00,8.6,309,10.3,305,8.0,15,767.2,0.0,,
2022-03-20 12:23:00,8.3,303,10.4,296,8.1,13,767.2,0.0,,
2022-03-20 12:24:00,9.6,297,11.2,294,8.1,13,767.2,0.0,,
2022-03-20 12:25:00,8.4,309,10.3,303,8.1,14,767.2,0.0,,
2022-03-20 12:26:00,9.4,302,10.2,298,8.1,16,767.2,0.0,,
2022-03-20 12:27:00,8.4,316,10.3,319,8.1,17,767.1,0.0,,
2022-03-20 12:28:00,10.3,319,11.2,321,8.2,16,767.1,0.0,,
2022-03-20 12:29:00,9.3,309,10.8,302,8.0,15,767.1,0.0,,
2022-03-20 12:30:00,9.7,315,10.9,314,8.0,18,767.1,0.0,10.0,20000.0
2022-03-20 12:31:00,8.7,317,10.3,322,8.1,16,767.1,0.0,,
2022-03-20 12:32:00,9.3,317,11.5,318,8.1,15,767.1,0.0,,
2022-03-20 12:33:00,9.9,309,11.0,312,8.1,16,767.1,0.0,,
2022-03-20 12:34:00,9.6,312,11.9,308,8.2,15,767.1,0.0,,
2022-03-20 12:35:00,9.0,313,11.2,311,8.2,16,767.1,0.0,,
2022-03-20 12:36:00,10.0,312,11.1,309,8.2,15,767.1,0.0,,
2022-03-20 12:37:00,9.9,315,11.9,318,8.2,15,767.1,0.0,,
2022-03-20 12:38:00,9.4,309,10.9,306,8.2,16,767.1,0.0,,
2022-03-20 12:39:00,10.3,322,11.3,323,8.2,18,767.1,0.0,,
2022-03-20 12:40:00,10.1,320,11.0,322,8.2,17,767.1,0.0,10.0,20000.0
2022-03-20 12:41:00,8.9,319,10.1,326,8.1,16,767.1,0.0,,
2022-03-20 12:42:00,9.2,318,10.2,308,8.0,21,767.1,0.0,,
2022-03-20 12:43:00,8.0,316,9.6,315,8.0,18,767.2,0.0,,
2022-03-20 12:44:00,9.4,305,10.5,310,8.0,21,767.2,0.0,,
2022-03-20 12:45:00,9.1,307,10.8,301,8.3,19,767.2,0.0,,
2022-03-20 12:46:00,7.9,304,9.3,291,8.3,18,767.2,0.0,,
2022-03-20 12:47:00,8.8,297,10.1,303,8.3,17,767.2,0.0,,
2022-03-20 12:48:00,8.5,305,9.8,308,8.4,17,767.2,0.0,,
2022-03-20 12:49:00,9.1,299,10.6,301,8.5,17,767.2,0.0,,
2022-03-20 12:50:00,8.1,300,9.7,296,8.5,17,767.1,0.0,10.0,20000.0
2022-03-20 12:51:00,9.3,312,10.5,314,8.5,17,767.1,0.0,,
2022-03-20 12:52:00,9.6,309,11.4,307,8.5,16,767.1,0.0,,
2022-03-20 12:53:00,9.5,304,10.7,303,8.5,14,767.1,0.0,,
2022-03-20 12:54:00,9.2,300,9.8,299,8.3,13,767.0,0.0,,
2022-03-20 12:55:00,9.2,297,10.2,296,8.3,15,767.1,0.0,,
2022-03-20 12:56:00,7.7,311,10.2,319,8.5,19,767.1,0.0,,
2022-03-20 12:57:00,9.4,324,10.6,327,8.5,16,767.0,0.0,,
2022-03-20 12:58:00,9.4,316,10.9,314,8.4,18,767.0,0.0,,
2022-03-20 12:59:00,8.9,320,10.0,314,8.5,19,767.0,0.0,,
2022-03-20 13:00:00,9.3,316,11.0,318,8.5,19,766.9,0.0,10.0,20000.0
2022-03-20 13:01:00,9.2,315,11.5,318,8.5,18,766.9,0.0,,
2022-03-20 13:02:00,9.8,314,10.9,316,8.5,18,766.9,0.0,,
2022-03-20 13:03:00,8.8,306,10.5,301,8.4,18,766.9,0.0,,
2022-03-20 13:04:00,9.4,315,10.5,314,8.5,21,766.9,0.0,,
2022-03-20 13:05:00,8.7,309,10.7,318,8.5,20,766.9,0.0,,
2022-03-20 13:06:00,9.4,311,11.6,314,8.5,21,766.9,0.0,,
2022-03-20 13:07:00,9.6,312,11.0,308,8.6,20,766.9,0.0,,
2022-03-20 13:08:00,8.9,312,10.6,309,8.4,20,767.0,0.0,,
2022-03-20 13:09:00,8.8,308,10.7,310,8.4,21,767.0,0.0,,
2022-03-20 13:10:00,7.8,306,9.1,303,8.4,21,767.0,0.0,10.0,20000.0
2022-03-20 13:11:00,8.3,308,10.4,307,8.5,20,767.0,0.0,,
2022-03-20 13:12:00,8.4,301,10.1,300,8.5,20,767.0,0.0,,
2022-03-20 13:13:00,9.3,306,10.6,312,8.6,21,767.0,0.0,,
2022-03-20 13:14:00,9.2,320,10.4,319,8.7,18,767.0,0.0,,
2022-03-20 13:15:00,9.4,312,10.8,311,8.5,18,767.0,0.0,,
2022-03-20 13:16:00,9.0,305,10.8,308,8.4,15,767.0,0.0,,
2022-03-20 13:17:00,8.2,305,9.6,301,8.4,17,767.0,0.0,,
2022-03-20 13:18:00,8.0,309,9.0,307,8.4,19,767.0,0.0,,
2022-03-20 13:19:00,7.9,311,9.2,310,8.4,20,767.0,0.0,,
2022-03-20 13:20:00,9.0,320,10.2,320,8.4,20,767.0,0.0,10.0,20000.0
2022-03-20 13:21:00,8.0,314,10.2,313,8.4,19,767.0,0.0,,
2022-03-20 13:22:00,9.1,304,9.7,303,8.5,15,767.0,0.0,,
2022-03-20 13:23:00,8.6,299,9.7,304,8.5,14,767.0,0.0,,
2022-03-20 13:24:00,7.2,304,8.5,302,8.6,12,767.0,0.0,,
2022-03-20 13:25:00,8.7,310,10.5,304,8.5,14,767.0,0.0,,
2022-03-20 13:26:00,8.2,295,9.0,294,8.5,15,767.0,0.0,,
2022-03-20 13:27:00,7.6,294,9.7,301,8.5,17,767.0,0.0,,
2022-03-20 13:28:00,9.3,313,10.7,307,8.7,19,767.0,0.0,,
2022-03-20 13:29:00,7.8,308,9.8,306,8.6,13,767.0,0.0,,
2022-03-20 13:30:00,8.7,307,9.8,308,8.6,12,767.0,0.0,10.0,20000.0
2022-03-20 13:31:00,7.8,294,8.8,297,8.5,12,767.0,0.0,,
2022-03-20 13:32:00,7.8,289,10.1,294,8.6,14,767.0,0.0,,
2022-03-20 13:33:00,6.9,288,8.1,292,8.7,13,767.1,0.0,,
2022-03-20 13:34:00,6.4,293,8.9,307,8.7,14,767.0,0.0,,
2022-03-20 13:35:00,7.8,308,9.1,310,8.8,16,767.0,0.0,,
2022-03-20 13:36:00,7.3,295,8.3,295,8.7,15,767.0,0.0,,
2022-03-20 13:37:00,7.3,304,9.1,311,8.7,15,767.0,0.0,,
2022-03-20 13:38:00,7.6,303,9.6,307,8.8,16,767.0,0.0,,
2022-03-20 13:39:00,7.6,305,9.4,305,8.8,14,767.0,0.0,,
2022-03-20 13:40:00,8.0,311,10.1,306,8.7,13,767.0,0.0,10.0,20000.0
2022-03-20 13:41:00,8.2,297,9.3,301,8.7,13,766.9,0.0,,
2022-03-20 13:42:00,7.4,294,8.8,292,8.7,13,766.9,0.0,,
2022-03-20 13:43:00,8.2,301,10.8,305,8.9,17,766.9,0.0,,
2022-03-20 13:44:00,8.8,297,10.9,297,9.1,13,766.9,0.0,,
2022-03-20 13:45:00,8.2,297,9.6,291,9.0,14,766.9,0.0,,
2022-03-20 13:46:00,9.0,294,10.6,292,9.0,14,766.9,0.0,,
2022-03-20 13:47:00,8.2,295,9.5,306,9.0,15,766.9,0.0,,
2022-03-20 13:48:00,7.6,307,10.2,305,9.0,15,766.9,0.0,,
2022-03-20 13:49:00,8.9,297,10.2,294,8.9,13,766.9,0.0,,
2022-03-20 13:50:00,8.5,300,9.9,302,8.9,12,766.9,0.0,10.0,20000.0
2022-03-20 13:51:00,8.3,292,9.9,288,8.8,13,766.9,0.0,,
2022-03-20 13:52:00,8.1,292,8.8,291,8.9,14,766.9,0.0,,
2022-03-20 13:53:00,7.5,299,8.5,298,8.9,12,766.9,0.0,,
2022-03-20 13:54:00,6.5,295,7.4,292,8.8,12,766.9,0.0,,
2022-03-20 13:55:00,8.3,307,10.2,308,8.9,16,766.8,0.0,,
2022-03-20 13:56:00,8.3,305,9.4,308,8.8,12,766.8,0.0,,
2022-03-20 13:57:00,8.1,296,10.0,288,8.8,14,766.9,0.0,,
2022-03-20 13:58:00,8.5,288,9.9,294,8.9,14,766.8,0.0,,
2022-03-20 13:59:00,8.3,301,9.5,294,9.0,13,766.8,0.0,,
2022-03-20 14:00:00,7.7,298,8.3,297,9.0,15,766.8,0.0,10.0,20000.0
2022-03-20 14:01:00,7.2,303,8.4,296,9.0,13,766.8,0.0,,
2022-03-20 14:02:00,7.9,296,9.7,297,9.0,14,766.8,0.0,,
2022-03-20 14:03:00,8.3,287,9.8,285,9.0,14,766.8,0.0,,
2022-03-20 14:04:00,7.6,288,9.4,281,9.1,15,766.8,0.0,,
2022-03-20 14:05:00,8.1,283,9.0,287,9.3,16,766.9,0.0,,
2022-03-20 14:06:00,7.4,287,9.7,291,9.4,16,766.8,0.0,,
2022-03-20 14:07:00,6.7,297,9.3,298,9.4,14,766.9,0.0,,
2022-03-20 14:08:00,8.0,289,8.8,295,9.4,13,766.9,0.0,,
2022-03-20 14:09:00,6.6,283,8.0,275,9.5,14,766.9,0.0,,
2022-03-20 14:10:00,7.1,286,8.6,288,9.4,15,766.9,0.0,10.0,20000.0
2022-03-20 14:11:00,6.9,292,7.9,291,9.4,21,766.9,0.0,,
2022-03-20 14:12:00,8.1,307,9.9,309,9.5,25,766.9,0.0,,
2022-03-20 14:13:00,7.9,305,9.1,299,9.4,21,766.9,0.0,,
2022-03-20 14:14:00,8.2,299,9.2,304,9.3,16,766.8,0.0,,
2022-03-20 14:15:00,8.5,297,10.0,297,9.3,16,766.8,0.0,,
2022-03-20 14:16:00,8.6,306,9.5,307,9.3,14,766.8,0.0,,
2022-03-20 14:17:00,9.2,299,10.0,301,9.2,14,766.8,0.0,,
2022-03-20 14:18:00,8.3,300,9.9,301,9.2,14,766.8,0.0,,
2022-03-20 14:19:00,7.5,298,8.6,306,9.2,13,766.8,0.0,,
2022-03-20 14:20:00,7.3,291,8.2,294,9.2,13,766.9,0.0,10.0,20000.0
2022-03-20 14:21:00,6.2,288,7.0,281,9.2,14,766.9,0.0,,
2022-03-20 14:22:00,6.5,304,9.3,299,9.2,14,766.9,0.0,,
2022-03-20 14:23:00,7.0,294,8.1,296,9.1,13,766.9,0.0,,
2022-03-20 14:24:00,7.4,305,8.4,305,9.1,13,766.8,0.0,,
2022-03-20 14:25:00,6.5,301,7.7,291,9.1,15,766.9,0.0,,
2022-03-20 14:26:00,7.4,304,8.5,306,9.2,15,766.8,0.0,,
2022-03-20 14:27:00,6.2,304,8.2,308,9.1,14,766.8,0.0,,
2022-03-20 14:28:00,7.1,310,8.5,308,9.2,20,766.8,0.0,,
2022-03-20 14:29:00,6.8,306,8.2,309,9.4,20,766.8,0.0,,
2022-03-20 14:30:00,6.2,312,7.3,312,9.4,20,766.8,0.0,10.0,20000.0
2022-03-20 14:31:00,7.9,309,10.1,295,9.3,16,766.8,0.0,,
2022-03-20 14:32:00,6.5,307,10.0,307,9.3,14,766.8,0.0,,
2022-03-20 14:33:00,7.2,309,8.4,307,9.2,15,766.8,0.0,,
2022-03-20 14:34:00,7.0,321,8.4,315,9.2,18,766.8,0.0,,
2022-03-20 14:35:00,6.8,307,7.7,306,9.2,17,766.8,0.0,,
2022-03-20 14:36:00,7.3,317,8.3,325,9.3,18,766.8,0.0,,
2022-03-20 14:37:00,8.5,312,9.7,318,9.3,18,766.8,0.0,,
2022-03-20 14:38:00,7.0,293,8.1,282,9.4,18,766.8,0.0,,
2022-03-20 14:39:00,5.7,311,7.9,323,9.5,17,766.8,0.0,,
2022-03-20 14:40:00,7.8,326,8.9,330,9.3,16,766.8,0.0,10.0,20000.0
2022-03-20 14:41:00,7.0,315,8.9,320,9.1,14,766.8,0.0,,
2022-03-20 14:42:00,7.6,308,9.3,304,9.0,17,766.8,0.0,,
2022-03-20 14:43:00,7.3,311,8.4,303,9.2,20,766.8,0.0,,
2022-03-20 14:44:00,7.7,312,9.3,308,9.4,18,766.8,0.0,,
2022-03-20 14:45:00,6.8,327,8.5,333,9.2,17,766.8,0.0,,
2022-03-20 14:46:00,6.7,326,8.0,318,9.0,18,766.7,0.0,,
2022-03-20 14:47:00,6.2,319,7.0,330,8.9,17,766.7,0.0,,
2022-03-20 14:48:00,6.0,307,8.8,306,8.9,20,766.7,0.0,,
2022-03-20 14:49:00,7.7,322,8.8,325,9.0,17,766.7,0.0,,
2022-03-20 14:50:00,7.6,308,9.1,306,8.9,17,766.7,0.0,10.0,20000.0
2022-03-20 14:51:00,7.2,304,8.7,302,9.0,17,766.7,0.0,,
2022-03-20 14:52:00,7.5,298,9.1,294,9.1,16,766.7,0.0,,
2022-03-20 14:53:00,7.8,307,9.1,298,9.2,19,766.7,0.0,,
2022-03-20 14:54:00,7.9,322,9.0,309,9.2,21,766.7,0.0,,
2022-03-20 14:55:00,7.7,299,8.6,296,9.1,20,766.7,0.0,,
2022-03-20 14:56:00,7.1,293,8.2,290,9.2,18,766.7,0.0,,
2022-03-20 14:57:00,7.9,294,8.7,299,9.2,17,766.7,0.0,,
2022-03-20 14:58:00,8.1,288,9.9,290,9.3,16,766.6,0.0,,
2022-03-20 14:59:00,6.8,317,8.7,323,9.3,16,766.7,0.0,,
2022-03-20 15:00:00,7.7,312,9.3,314,9.1,15,766.6,0.0,10.0,20000.0
2022-03-20 15:01:00,9.1,305,11.4,307,9.1,17,766.6,0.0,,
2022-03-20 15:02:00,7.4,310,10.9,306,9.2,16,766.6,0.0,,
2022-03-20 15:03:00,8.2,303,9.3,304,9.1,15,766.6,0.0,,
2022-03-20 15:04:00,7.8,305,8.8,300,9.1,15,766.6,0.0,,
2022-03-20 15:05:00,7.9,307,9.5,307,9.1,15,766.6,0.0,,
2022-03-20 15:06:00,7.4,302,9.2,303,9.1,17,766.6,0.0,,
2022-03-20 15:07:00,7.9,304,10.3,303,9.1,18,766.6,0.0,,
2022-03-20 15:08:00,8.2,304,9.3,306,9.1,15,766.7,0.0,,
2022-03-20 15:09:00,7.8,302,8.4,299,9.2,15,766.7,0.0,,
2022-03-20 15:10:00,8.5,301,9.4,299,9.2,14,766.6,0.0,10.0,20000.0
2022-03-20 15:11:00,8.1,310,10.1,315,9.1,15,766.6,0.0,,
2022-03-20 15:12:00,7.9,309,9.4,310,9.2,17,766.6,0.0,,
2022-03-20 15:13:00,8.4,307,9.5,314,9.2,18,766.6,0.0,,
2022-03-20 15:14:00,8.2,303,9.6,298,9.3,15,766.6,0.0,,
2022-03-20 15:15:00,8.0,309,8.7,314,9.2,14,766.6,0.0,,
2022-03-20 15:16:00,7.1,312,8.4,312,9.1,13,766.6,0.0,,
2022-03-20 15:17:00,6.7,310,8.9,317,8.9,16,766.7,0.0,,
2022-03-20 15:18:00,7.8,308,9.4,311,8.9,16,766.7,0.0,,
2022-03-20 15:19:00,7.8,302,9.0,298,8.9,15,766.7,0.0,,
2022-03-20 15:20:00,7.5,305,9.0,304,9.0,16,766.7,0.0,10.0,20000.0
2022-03-20 15:21:00,7.7,306,8.8,311,9.0,17,766.7,0.0,,
2022-03-20 15:22:00,7.8,306,9.8,295,9.0,15,766.7,0.0,,
2022-03-20 15:23:00,7.9,291,8.6,288,8.9,15,766.7,0.0,,
2022-03-20 15:24:00,6.9,285,7.9,284,9.0,15,766.7,0.0,,
2022-03-20 15:25:00,6.8,311,8.4,321,9.1,15,766.7,0.0,,
2022-03-20 15:26:00,6.9,305,8.3,312,8.9,14,766.7,0.0,,
2022-03-20 15:27:00,5.6,295,7.8,300,8.8,15,766.6,0.0,,
2022-03-20 15:28:00,6.7,306,8.5,312,8.9,17,766.6,0.0,,
2022-03-20 15:29:00,7.1,310,8.5,299,8.8,16,766.6,0.0,,
2022-03-20 15:30:00,7.0,301,7.6,298,8.7,17,766.6,0.0,10.0,20000.0
2022-03-20 15:31:00,6.5,294,8.3,298,8.8,16,766.6,0.0,,
2022-03-20 15:32:00,5.5,295,7.8,301,8.9,15,766.6,0.0,,
2022-03-20 15:33:00,4.8,312,6.7,336,8.9,18,766.6,0.0,,
2022-03-20 15:34:00,6.5,322,7.7,330,8.9,16,766.6,0.0,,
2022-03-20 15:35:00,6.5,325,7.7,327,8.8,15,766.6,0.0,,
2022-03-20 15:36:00,5.8,305,7.9,301,8.8,16,766.6,0.0,,
2022-03-20 15:37:00,5.8,305,7.0,319,8.9,17,766.6,0.0,,
2022-03-20 15:38:00,7.1,310,8.5,302,9.0,17,766.6,0.0,,
2022-03-20 15:39:00,7.7,318,9.2,308,8.9,15,766.6,0.0,,
2022-03-20 15:40:00,6.3,310,7.6,305,8.8,17,766.6,0.0,10.0,20000.0
2022-03-20 15:41:00,6.2,326,7.3,330,8.9,16,766.6,0.0,,
2022-03-20 15:42:00,7.1,325,9.3,332,8.8,16,766.6,0.0,,
2022-03-20 15:43:00,6.9,317,9.2,323,8.7,17,766.6,0.0,,
2022-03-20 15:44:00,5.6,318,7.3,325,8.6,18,766.6,0.0,,
2022-03-20 15:45:00,6.6,312,8.1,312,8.7,19,766.6,0.0,,
2022-03-20 15:46:00,6.3,306,7.5,300,8.9,19,766.6,0.0,,
2022-03-20 15:47:00,5.3,305,6.7,304,9.0,17,766.6,0.0,,
2022-03-20 15:48:00,5.3,314,7.3,314,9.0,17,766.6,0.0,,
2022-03-20 15:49:00,7.3,302,9.1,304,9.1,18,766.6,0.0,,
2022-03-20 15:50:00,6.6,305,8.2,306,9.2,15,766.5,0.0,10.0,20000.0
2022-03-20 15:51:00,6.2,301,7.5,304,9.1,14,766.5,0.0,,
2022-03-20 15:52:00,6.9,304,8.6,302,9.0,15,766.5,0.0,,
2022-03-20 15:53:00,7.2,305,8.2,304,8.9,15,766.5,0.0,,
2022-03-20 15:54:00,6.6,304,7.1,299,8.9,16,766.5,0.0,,
2022-03-20 15:55:00,7.4,306,8.6,311,8.9,17,766.5,0.0,,
2022-03-20 15:56:00,7.0,303,8.4,301,8.9,16,766.5,0.0,,
2022-03-20 15:57:00,7.0,304,7.5,299,8.9,15,766.5,0.0,,
2022-03-20 15:58:00,6.7,302,7.5,300,8.9,14,766.5,0.0,,
2022-03-20 15:59:00,6.0,294,8.6,291,8.8,15,766.5,0.0,,
2022-03-20 16:00:00,6.2,300,8.1,296,8.9,18,766.5,0.0,10.0,20000.0
2022-03-20 16:01:00,4.6,309,7.9,313,8.9,19,766.4,0.0,,
2022-03-20 16:02:00,5.6,300,7.1,308,8.8,17,766.4,0.0,,
2022-03-20 16:03:00,6.0,296,7.3,300,8.9,19,766.4,0.0,,
2022-03-20 16:04:00,6.2,309,8.3,307,8.9,18,766.4,0.0,,
2022-03-20 16:05:00,6.3,314,7.1,316,8.9,16,766.4,0.0,,
2022-03-20 16:06:00,5.6,316,7.6,317,8.8,15,766.4,0.0,,
